txn_id,customer_id,txn_date,txn_city,amount,merchant_name,category,status,method
2614,51,2023-06-18,Philadelphia,10.25,Spotify,Entertainment,Success,Debit
2615,236,2023-02-21,Philadelphia,33.64,Chipotle,Food,Success,Debit
2616,247,2023-01-26,Las Vegas,19.57,Chipotle,Food,Success,Debit
2617,94,2023-05-16,Boston,15.59,Netflix,Entertainment,Success,Credit
2618,209,2023-03-27,Chicago,8.27,McDonalds,Food,Success,Credit
2619,241,2023-04-21,Detroit,466.3,Airbnb,Travel,Success,Credit
2620,165,2023-05-28,Milwaukee,17.28,Netflix,Entertainment,Success,Debit
2621,138,2023-06-04,Richmond,37.9,Target,Shopping,Success,Debit
2622,249,2023-05-07,New Orleans,15.01,Netflix,Entertainment,Success,Credit
2623,95,2023-04-03,Phoenix,125.33,Walmart,Shopping,Success,Credit
2624,233,2023-02-21,New Orleans,61.58,Uber,Travel,Success,Debit
2625,138,2023-05-10,Richmond,53.88,Con Edison,Bills,Success,Credit
2626,66,2023-03-24,New Orleans,29.48,AMC Theaters,Entertainment,Success,Credit
2627,156,2023-06-08,Orlando,52.88,Uber,Travel,Success,Credit
2628,30,2023-05-03,New York,17.15,Netflix,Entertainment,Success,Debit
2629,154,2023-02-07,Miami,729.27,Comcast,Bills,Failed,Debit
2630,162,2023-04-17,Boston,376.39,Delta Airlines,Travel,Success,Debit
2631,134,2023-06-13,Baltimore,148.29,Target,Shopping,Success,Debit
2632,23,2023-01-31,Atlanta,514.69,Comcast,Bills,Success,Debit
2633,205,2023-05-01,Richmond,40.85,Uber,Travel,Failed,Credit
2634,193,2023-01-12,Houston,335.88,Amazon,Shopping,Success,Debit
2635,229,2023-05-01,Boston,8.75,Starbucks,Food,Success,Debit
2636,77,2023-04-18,Washington,12.8,AMC Theaters,Entertainment,Success,Debit
2637,46,2023-02-19,Chicago,135.49,Comcast,Bills,Success,Credit
2638,55,2023-01-21,Miami,12.7,McDonalds,Food,Success,Debit
2639,113,2023-04-07,Phoenix,118.03,Verizon,Bills,Success,Debit
2640,244,2023-06-23,Washington,184.51,Delta Airlines,Travel,Success,Debit
2641,136,2023-05-07,New York,13.12,Spotify,Entertainment,Success,Debit
2642,174,2023-06-30,Charlotte,11.7,Spotify,Entertainment,Success,Debit
2643,176,2023-01-28,Chicago,35.23,AMC Theaters,Entertainment,Success,Debit
2644,158,2023-02-05,Detroit,27.18,AMC Theaters,Entertainment,Success,Debit
2645,181,2023-04-18,Las Vegas,587.46,Comcast,Bills,Success,Debit
2646,82,2023-01-17,New Orleans,30.02,Chipotle,Food,Success,Credit
2647,91,2023-06-16,Chicago,157.58,Delta Airlines,Travel,Success,Debit
2648,141,2023-05-29,Chicago,109.14,Walmart,Shopping,Success,Debit
2649,4,2023-02-12,Miami,531.19,Comcast,Bills,Success,Credit
2650,6,2023-04-26,Chicago,165.24,Walmart,Shopping,Success,Credit
2651,142,2023-02-03,Houston,26.81,Chipotle,Food,Success,Debit
2652,134,2023-04-20,Baltimore,389.61,Delta Airlines,Travel,Success,Credit
2653,9,2023-06-02,Nashville,24.17,Chipotle,Food,Success,Debit
2654,7,2023-01-31,Charlotte,72.97,Uber,Travel,Success,Credit
2655,225,2023-05-22,Detroit,211.25,Delta Airlines,Travel,Success,Debit
2656,192,2023-03-23,Chicago,19.89,Chipotle,Food,Success,Credit
2657,41,2023-05-24,Baltimore,71.72,Uber,Travel,Success,Credit
2658,49,2023-01-30,Nashville,640.9,Comcast,Bills,Failed,Credit
2659,225,2023-03-07,Detroit,60.74,Con Edison,Bills,Failed,Credit
2660,205,2023-06-14,Richmond,37.12,Verizon,Bills,Success,Credit
2661,36,2023-04-06,Phoenix,113.71,Verizon,Bills,Success,Credit
2662,88,2023-03-18,Richmond,35.06,Target,Shopping,Success,Credit
2663,247,2023-05-16,Las Vegas,137.07,Walmart,Shopping,Success,Credit
2664,164,2023-03-23,Las Vegas,171.69,Walmart,Shopping,Success,Debit
2665,43,2023-05-10,Atlanta,11.93,Spotify,Entertainment,Success,Debit
2666,185,2023-04-15,Baltimore,40.46,Target,Shopping,Failed,Credit
2667,104,2023-06-27,Miami,150.91,Walmart,Shopping,Success,Credit
2668,177,2023-06-08,Houston,35.61,AMC Theaters,Entertainment,Success,Credit
2669,49,2023-01-07,Nashville,714.79,Airbnb,Travel,Failed,Credit
2670,10,2023-05-30,New York,4.24,Starbucks,Food,Success,Debit
2671,195,2023-02-24,Boston,9.47,Starbucks,Food,Success,Credit
2672,159,2023-01-30,Chicago,61.93,Chipotle,Food,Success,Credit
2673,18,2023-05-10,Milwaukee,195.25,Con Edison,Bills,Failed,Debit
2674,45,2023-02-27,Detroit,165.49,Con Edison,Bills,Success,Credit
2675,179,2023-02-09,Boston,95.25,Uber,Travel,Success,Debit
2676,135,2023-06-12,Philadelphia,399.03,Amazon,Shopping,Success,Credit
2677,163,2023-06-03,Phoenix,118.56,Amazon,Shopping,Success,Debit
2678,138,2023-01-04,Richmond,11.48,McDonalds,Food,Success,Debit
2679,118,2023-05-31,Baltimore,762.11,Airbnb,Travel,Success,Credit
2680,20,2023-05-01,Boston,4.08,Starbucks,Food,Success,Credit
2681,147,2023-01-01,Milwaukee,107.51,Amazon,Shopping,Success,Credit
2682,26,2023-04-25,Chicago,691.78,Comcast,Bills,Failed,Credit
2683,15,2023-05-25,New Orleans,9.93,Spotify,Entertainment,Success,Credit
2684,72,2023-03-31,Richmond,152.02,Con Edison,Bills,Success,Credit
2685,167,2023-06-15,Atlanta,9.15,Spotify,Entertainment,Success,Credit
2686,46,2023-04-11,Chicago,607.29,Airbnb,Travel,Success,Credit
2687,169,2023-01-12,Philadelphia,84.63,Target,Shopping,Success,Debit
2688,206,2023-03-02,Orlando,94.5,Uber,Travel,Success,Debit
2689,214,2023-04-13,Las Vegas,512.67,Delta Airlines,Travel,Success,Credit
2690,135,2023-04-23,Philadelphia,14.61,McDonalds,Food,Success,Credit
2691,198,2023-04-29,Milwaukee,12.19,McDonalds,Food,Success,Debit
2692,116,2023-01-30,New Orleans,17.57,AMC Theaters,Entertainment,Success,Credit
2693,161,2023-04-11,Washington,206.46,Amazon,Shopping,Success,Debit
2694,224,2023-02-09,Charlotte,368.27,Comcast,Bills,Success,Credit
2695,153,2023-03-07,Baltimore,432.54,Amazon,Shopping,Success,Credit
2696,162,2023-05-25,Boston,312.38,Airbnb,Travel,Success,Debit
2697,219,2023-04-10,Philadelphia,5.86,Comcast,Bills,Success,Credit
2698,37,2023-03-04,Las Vegas,11.8,Spotify,Entertainment,Success,Debit
2699,139,2023-01-14,Charlotte,16.06,Netflix,Entertainment,Success,Debit
2700,155,2023-06-11,Richmond,171.58,Target,Shopping,Success,Credit
2701,17,2023-05-13,Las Vegas,104.3,Con Edison,Bills,Success,Credit
2702,159,2023-03-29,Chicago,180.96,Target,Shopping,Success,Credit
2703,194,2023-06-25,Washington,587.26,Delta Airlines,Travel,Failed,Credit
2704,213,2023-01-10,Phoenix,10.44,McDonalds,Food,Success,Debit
2705,1,2023-01-28,Baltimore,43.42,Walmart,Shopping,Success,Debit
2706,143,2023-03-18,Washington,12.2,AMC Theaters,Entertainment,Success,Debit
2707,131,2023-05-12,Milwaukee,124.76,Target,Shopping,Success,Credit
2708,180,2023-03-18,Phoenix,50.06,Con Edison,Bills,Success,Credit
2709,5,2023-03-16,Detroit,363.02,Airbnb,Travel,Success,Credit
2710,44,2023-05-27,Miami,784.23,Airbnb,Travel,Success,Debit
2711,2,2023-05-23,Richmond,26.66,AMC Theaters,Entertainment,Success,Debit
2712,133,2023-06-23,Atlanta,583.08,Airbnb,Travel,Success,Credit
2713,248,2023-05-03,Milwaukee,363.37,Delta Airlines,Travel,Success,Debit
2714,200,2023-05-28,Atlanta,198.44,Walmart,Shopping,Success,Debit
2715,191,2023-06-04,Detroit,90.32,Target,Shopping,Failed,Credit
2716,21,2023-01-09,Baltimore,10.12,Netflix,Entertainment,Success,Credit
2717,87,2023-03-06,Miami,114.64,Target,Shopping,Failed,Debit
2718,94,2023-02-04,Boston,41.45,Chipotle,Food,Success,Debit
2719,70,2023-04-13,New York,31.41,Chipotle,Food,Failed,Debit
2720,101,2023-06-01,Philadelphia,723.65,Airbnb,Travel,Success,Credit
2721,191,2023-02-04,Detroit,15.24,AMC Theaters,Entertainment,Success,Credit
2722,60,2023-04-25,Houston,44.73,Verizon,Bills,Success,Credit
2723,92,2023-04-05,Houston,10.98,McDonalds,Food,Success,Debit
2724,68,2023-04-26,Baltimore,12.32,Netflix,Entertainment,Success,Debit
2725,160,2023-06-23,Houston,14.7,Spotify,Entertainment,Success,Debit
2726,34,2023-03-03,Philadelphia,15.53,Netflix,Entertainment,Success,Credit
2727,7,2023-01-18,Charlotte,624.16,Airbnb,Travel,Success,Credit
2728,52,2023-03-19,Orlando,57.65,Walmart,Shopping,Success,Credit
2729,229,2023-03-03,Boston,31.02,AMC Theaters,Entertainment,Success,Debit
2730,3,2023-05-08,Atlanta,12.7,McDonalds,Food,Success,Credit
2731,140,2023-01-26,Detroit,229.9,Con Edison,Bills,Success,Debit
2732,222,2023-01-12,Richmond,554.75,Delta Airlines,Travel,Success,Credit
2733,200,2023-04-07,Atlanta,9.92,Starbucks,Food,Success,Credit
2734,126,2023-02-27,Houston,47.22,Chipotle,Food,Success,Debit
2735,243,2023-04-16,Houston,414.27,Amazon,Shopping,Success,Debit
2736,26,2023-03-13,Chicago,261.15,Delta Airlines,Travel,Success,Debit
2737,84,2023-01-18,Baltimore,25.12,AMC Theaters,Entertainment,Success,Debit
2738,80,2023-05-25,Las Vegas,17.97,Netflix,Entertainment,Success,Debit
2739,12,2023-01-29,Columbus,11.52,Netflix,Entertainment,Success,Credit
2740,200,2023-05-16,Atlanta,13.14,Netflix,Entertainment,Failed,Debit
2741,169,2023-04-16,Philadelphia,18.49,Chipotle,Food,Failed,Credit
2742,137,2023-04-24,Miami,907.57,Comcast,Bills,Failed,Debit
2743,26,2023-04-05,Chicago,520.36,Delta Airlines,Travel,Success,Debit
2744,41,2023-03-25,Baltimore,8.74,Starbucks,Food,Success,Credit
2745,209,2023-05-04,Chicago,82.74,Uber,Travel,Success,Credit
2746,46,2023-01-16,Chicago,242.52,Amazon,Shopping,Success,Credit
2747,27,2023-05-04,Charlotte,664.66,Comcast,Bills,Success,Credit
2748,247,2023-04-27,Las Vegas,38.31,Uber,Travel,Success,Credit
2749,145,2023-05-04,Phoenix,133.02,Airbnb,Travel,Success,Credit
2750,54,2023-06-12,New York,10.85,Spotify,Entertainment,Success,Debit
2751,219,2023-02-12,Philadelphia,164.31,Amazon,Shopping,Success,Credit
2752,98,2023-03-20,New Orleans,4.66,Starbucks,Food,Success,Debit
2753,216,2023-05-16,New Orleans,21.56,Chipotle,Food,Success,Debit
2754,2,2023-03-23,Richmond,78.51,Con Edison,Bills,Success,Credit
2755,122,2023-03-08,Richmond,13.12,Spotify,Entertainment,Success,Debit
2756,55,2023-02-28,Miami,179.94,Con Edison,Bills,Success,Debit
2757,26,2023-03-03,Chicago,6.57,Starbucks,Food,Success,Credit
2758,104,2023-04-09,Miami,12.72,Spotify,Entertainment,Success,Credit
2759,99,2023-06-16,Atlanta,388.33,Comcast,Bills,Success,Credit
2760,83,2023-04-20,Atlanta,6.2,Starbucks,Food,Success,Debit
2761,136,2023-03-23,New York,655.06,Comcast,Bills,Success,Credit
2762,146,2023-01-08,Las Vegas,80.28,Chipotle,Food,Success,Debit
2763,234,2023-01-29,Atlanta,8.83,McDonalds,Food,Success,Credit
2764,169,2023-03-09,Philadelphia,744.75,Airbnb,Travel,Success,Debit
2765,80,2023-01-25,Las Vegas,16.43,Netflix,Entertainment,Success,Credit
2766,194,2023-02-13,Washington,35.83,Chipotle,Food,Success,Credit
2767,169,2023-06-10,Philadelphia,13.78,Spotify,Entertainment,Failed,Debit
2768,171,2023-05-04,Miami,277.81,Amazon,Shopping,Success,Debit
2769,115,2023-04-23,Milwaukee,188.34,Target,Shopping,Success,Debit
2770,188,2023-05-16,Miami,18.29,AMC Theaters,Entertainment,Success,Credit
2771,240,2023-05-28,Charlotte,57.61,Amazon,Shopping,Success,Debit
2772,137,2023-03-22,Miami,107.2,Amazon,Shopping,Success,Credit
2773,234,2023-02-03,Atlanta,7.62,Starbucks,Food,Success,Credit
2774,219,2023-03-01,Philadelphia,7.16,McDonalds,Food,Success,Debit
2775,185,2023-06-05,Baltimore,91.37,Target,Shopping,Success,Credit
2776,167,2023-01-10,Atlanta,27.45,Chipotle,Food,Success,Credit
2777,117,2023-06-28,Atlanta,5.62,Starbucks,Food,Success,Debit
2778,20,2023-05-21,Boston,12.07,AMC Theaters,Entertainment,Success,Debit
2779,86,2023-01-26,New York,182.82,Airbnb,Travel,Success,Credit
2780,6,2023-06-08,Chicago,85.26,Target,Shopping,Success,Debit
2781,246,2023-06-29,Phoenix,49.82,Chipotle,Food,Success,Debit
2782,211,2023-04-06,Washington,797.16,Comcast,Bills,Success,Debit
2783,212,2023-03-17,Boston,65.43,Verizon,Bills,Success,Debit
2784,198,2023-03-28,Milwaukee,62.72,Verizon,Bills,Success,Credit
2785,22,2023-04-26,Richmond,14.6,Netflix,Entertainment,Success,Credit
2786,163,2023-05-26,Phoenix,146.6,Walmart,Shopping,Success,Debit
2787,120,2023-05-17,New York,9.1,Spotify,Entertainment,Failed,Credit
2788,175,2023-01-11,Detroit,84.14,Target,Shopping,Success,Credit
2789,126,2023-06-08,Houston,865.28,Comcast,Bills,Success,Credit
2790,130,2023-05-01,Las Vegas,99.42,Uber,Travel,Success,Debit
2791,139,2023-05-02,Charlotte,13.72,Spotify,Entertainment,Success,Credit
2792,197,2023-03-28,Las Vegas,561.62,Comcast,Bills,Success,Debit
2793,118,2023-01-30,Baltimore,162.95,Walmart,Shopping,Success,Debit
2794,61,2023-02-08,Washington,21.49,Comcast,Bills,Failed,Credit
2795,1,2023-01-18,Baltimore,539.7,Airbnb,Travel,Success,Debit
2796,243,2023-06-25,Houston,10.21,Netflix,Entertainment,Success,Debit
2797,108,2023-06-13,Detroit,923.52,Comcast,Bills,Success,Credit
2798,234,2023-01-05,Atlanta,17.53,Uber,Travel,Success,Debit
2799,249,2023-04-15,New Orleans,158.8,Walmart,Shopping,Success,Debit
2800,85,2023-01-24,Philadelphia,733,Airbnb,Travel,Success,Credit
2801,50,2023-02-27,New York,202.38,Con Edison,Bills,Success,Credit
2802,217,2023-06-17,Atlanta,99.82,Con Edison,Bills,Success,Credit
2803,36,2023-06-25,Phoenix,5.23,Starbucks,Food,Success,Credit
2804,159,2023-06-07,Chicago,77.75,Amazon,Shopping,Success,Credit
2805,182,2023-04-22,Milwaukee,141.47,Verizon,Bills,Failed,Debit
2806,230,2023-03-14,Phoenix,94.9,Walmart,Shopping,Success,Credit
2807,93,2023-06-13,Washington,597.65,Delta Airlines,Travel,Success,Debit
2808,225,2023-02-11,Detroit,141.43,Verizon,Bills,Success,Debit
2809,46,2023-05-16,Chicago,482.31,Airbnb,Travel,Success,Debit
2810,178,2023-03-05,Washington,34.88,Uber,Travel,Failed,Debit
2811,164,2023-02-03,Las Vegas,235.73,Con Edison,Bills,Success,Credit
2812,112,2023-01-09,Boston,94.68,Amazon,Shopping,Success,Debit
2813,60,2023-05-21,Houston,692.04,Comcast,Bills,Success,Debit
2814,224,2023-01-05,Charlotte,289.55,Delta Airlines,Travel,Success,Debit
2815,223,2023-05-17,Orlando,16.03,Netflix,Entertainment,Failed,Credit
2816,111,2023-02-12,Washington,11,Spotify,Entertainment,Success,Debit
2817,181,2023-01-02,Las Vegas,58.76,Comcast,Bills,Success,Debit
2818,211,2023-03-23,Washington,56.54,Verizon,Bills,Success,Debit
2819,88,2023-06-25,Richmond,440.37,Airbnb,Travel,Failed,Credit
2820,120,2023-02-03,New York,233.56,Con Edison,Bills,Success,Debit
2821,138,2023-06-07,Richmond,467.3,Airbnb,Travel,Success,Credit
2822,162,2023-01-29,Boston,5.81,McDonalds,Food,Success,Credit
2823,120,2023-05-06,New York,14.47,McDonalds,Food,Success,Credit
2824,192,2023-01-26,Chicago,528.26,Delta Airlines,Travel,Failed,Debit
2825,171,2023-05-23,Miami,71.13,Con Edison,Bills,Success,Debit
2826,112,2023-05-31,Boston,116.82,Walmart,Shopping,Success,Credit
2827,149,2023-06-15,Atlanta,35.68,AMC Theaters,Entertainment,Success,Credit
2828,64,2023-06-29,Las Vegas,12.13,Spotify,Entertainment,Success,Credit
2829,250,2023-02-03,Atlanta,80.15,Uber,Travel,Success,Credit
2830,130,2023-02-07,Las Vegas,10.1,Netflix,Entertainment,Failed,Credit
2831,217,2023-04-18,Atlanta,40.16,Walmart,Shopping,Success,Credit
2832,195,2023-01-22,Boston,3.09,Starbucks,Food,Success,Debit
2833,161,2023-01-11,Washington,76.5,Verizon,Bills,Success,Credit
2834,23,2023-01-17,Atlanta,943.85,Airbnb,Travel,Success,Credit
2835,41,2023-03-20,Baltimore,16.6,Chipotle,Food,Success,Credit
2836,16,2023-03-10,Phoenix,14.46,McDonalds,Food,Success,Debit
2837,137,2023-02-19,Miami,331.96,Delta Airlines,Travel,Failed,Credit
2838,49,2023-03-15,Nashville,81.85,Chipotle,Food,Success,Debit
2839,6,2023-04-18,Chicago,6.28,Starbucks,Food,Success,Credit
2840,126,2023-05-30,Houston,404.65,Comcast,Bills,Success,Credit
2841,249,2023-03-08,New Orleans,7.89,Starbucks,Food,Success,Debit
2842,182,2023-06-19,Milwaukee,84.1,Verizon,Bills,Success,Credit
2843,34,2023-03-27,Philadelphia,60.92,Comcast,Bills,Success,Debit
2844,38,2023-06-10,Milwaukee,44.19,Chipotle,Food,Success,Debit
2845,53,2023-03-22,Baltimore,474.92,Comcast,Bills,Success,Credit
2846,149,2023-02-27,Atlanta,101.04,Verizon,Bills,Success,Credit
2847,19,2023-01-05,Washington,33.41,Walmart,Shopping,Success,Credit
2848,243,2023-05-10,Houston,138.95,Walmart,Shopping,Success,Credit
2849,207,2023-05-17,Charlotte,10.22,Spotify,Entertainment,Success,Credit
2850,211,2023-02-14,Washington,915.23,Comcast,Bills,Success,Debit
2851,170,2023-06-25,New York,504.36,Comcast,Bills,Success,Debit
2852,110,2023-04-17,Houston,136.76,Target,Shopping,Success,Debit
2853,143,2023-06-08,Washington,800.24,Airbnb,Travel,Success,Debit
2854,13,2023-04-06,Houston,24.5,Chipotle,Food,Success,Credit
2855,126,2023-01-14,Houston,171.36,Walmart,Shopping,Success,Debit
2856,245,2023-01-27,Boston,14.86,Spotify,Entertainment,Success,Credit
2857,17,2023-05-13,Las Vegas,243.32,Con Edison,Bills,Success,Debit
2858,226,2023-06-12,Chicago,145.36,Amazon,Shopping,Success,Credit
2859,125,2023-03-02,Chicago,947.56,Comcast,Bills,Success,Credit
2860,164,2023-06-05,Las Vegas,147.54,Verizon,Bills,Success,Credit
2861,175,2023-06-13,Detroit,9.14,Spotify,Entertainment,Success,Debit
2862,125,2023-01-23,Chicago,500.63,Comcast,Bills,Success,Debit
2863,135,2023-02-18,Philadelphia,77.73,Walmart,Shopping,Success,Debit
2864,71,2023-06-04,Miami,173.66,Walmart,Shopping,Failed,Debit
2865,119,2023-02-01,Philadelphia,95.68,Uber,Travel,Success,Credit
2866,36,2023-01-02,Phoenix,25.7,Chipotle,Food,Success,Debit
2867,198,2023-03-22,Milwaukee,7.8,Starbucks,Food,Success,Debit
2868,179,2023-06-08,Boston,160.42,Delta Airlines,Travel,Success,Credit
2869,131,2023-02-15,Milwaukee,12.16,McDonalds,Food,Success,Credit
2870,38,2023-03-27,Milwaukee,24.89,AMC Theaters,Entertainment,Failed,Credit
2871,203,2023-03-05,New York,160.56,Walmart,Shopping,Success,Credit
2872,53,2023-01-27,Baltimore,82.5,Uber,Travel,Failed,Debit
2873,211,2023-04-14,Washington,16.59,Netflix,Entertainment,Success,Debit
2874,101,2023-03-09,Philadelphia,12.83,AMC Theaters,Entertainment,Failed,Credit
2875,85,2023-01-09,Philadelphia,292.37,Amazon,Shopping,Success,Debit
2876,156,2023-02-25,Orlando,132.96,Verizon,Bills,Success,Debit
2877,111,2023-05-07,Washington,186.41,Target,Shopping,Success,Credit
2878,105,2023-04-26,Richmond,72.17,Verizon,Bills,Failed,Debit
2879,121,2023-05-03,Miami,182.59,Con Edison,Bills,Success,Credit
2880,246,2023-04-24,Phoenix,91.97,Verizon,Bills,Success,Credit
2881,131,2023-06-30,Milwaukee,300.01,Amazon,Shopping,Success,Debit
2882,121,2023-02-17,Miami,10.22,Spotify,Entertainment,Failed,Debit
2883,131,2023-06-27,Milwaukee,5.76,McDonalds,Food,Success,Credit
2884,130,2023-02-06,Las Vegas,65.15,Walmart,Shopping,Success,Credit
2885,94,2023-06-21,Boston,17.79,Netflix,Entertainment,Success,Credit
2886,68,2023-06-20,Baltimore,13.65,Spotify,Entertainment,Success,Credit
2887,85,2023-01-12,Philadelphia,17.74,Netflix,Entertainment,Success,Debit
2888,239,2023-01-17,Richmond,33,AMC Theaters,Entertainment,Success,Credit
2889,124,2023-02-15,Detroit,10.28,Netflix,Entertainment,Success,Credit
2890,246,2023-04-24,Phoenix,438.02,Comcast,Bills,Success,Credit
2891,6,2023-05-09,Chicago,3.15,Starbucks,Food,Success,Credit
2892,76,2023-02-25,Houston,78.52,Verizon,Bills,Success,Debit
2893,52,2023-05-16,Orlando,85.84,Amazon,Shopping,Success,Credit
2894,102,2023-01-31,New York,188.89,Delta Airlines,Travel,Success,Debit
2895,23,2023-01-07,Atlanta,13.28,Netflix,Entertainment,Success,Credit
2896,229,2023-05-22,Boston,123.88,Con Edison,Bills,Failed,Debit
2897,244,2023-04-10,Washington,765.69,Comcast,Bills,Success,Credit
2898,15,2023-06-26,New Orleans,352.55,Airbnb,Travel,Success,Credit
2899,20,2023-03-07,Boston,504.36,Delta Airlines,Travel,Success,Debit
2900,231,2023-05-27,Las Vegas,16.23,Chipotle,Food,Success,Credit
2901,29,2023-03-24,Nashville,150.08,Airbnb,Travel,Success,Credit
2902,4,2023-03-01,Miami,658.34,Comcast,Bills,Success,Debit
2903,171,2023-02-10,Miami,28.2,Walmart,Shopping,Success,Credit
2904,85,2023-02-01,Philadelphia,31.15,Uber,Travel,Success,Debit
2905,208,2023-03-16,Detroit,15.01,Chipotle,Food,Failed,Credit
2906,73,2023-06-30,Charlotte,397.78,Comcast,Bills,Success,Debit
2907,52,2023-03-19,Orlando,11.09,Spotify,Entertainment,Failed,Credit
2908,7,2023-06-25,Charlotte,262.91,Delta Airlines,Travel,Success,Debit
2909,167,2023-04-01,Atlanta,84.49,Con Edison,Bills,Success,Credit
2910,179,2023-06-18,Boston,9.63,Spotify,Entertainment,Success,Debit
2911,80,2023-03-14,Las Vegas,143.93,Amazon,Shopping,Success,Credit
2912,236,2023-01-05,Philadelphia,396.49,Delta Airlines,Travel,Success,Credit
2913,30,2023-06-01,New York,22.1,AMC Theaters,Entertainment,Success,Debit
2914,232,2023-05-21,Milwaukee,13.22,McDonalds,Food,Success,Credit
2915,99,2023-02-07,Atlanta,4.39,Starbucks,Food,Success,Debit
2916,81,2023-04-01,Milwaukee,67.1,Con Edison,Bills,Success,Credit
2917,199,2023-06-09,New Orleans,169.36,Con Edison,Bills,Success,Debit
2918,33,2023-03-01,Houston,23.04,Chipotle,Food,Success,Debit
2919,87,2023-05-08,Miami,388.03,Delta Airlines,Travel,Success,Debit
2920,34,2023-02-01,Philadelphia,98.23,Target,Shopping,Failed,Credit
2921,218,2023-04-25,Baltimore,265.04,Amazon,Shopping,Success,Credit
2922,25,2023-06-12,Detroit,43.28,Uber,Travel,Success,Debit
2923,30,2023-05-09,New York,56.55,Uber,Travel,Success,Credit
2924,214,2023-04-13,Las Vegas,347.34,Amazon,Shopping,Success,Debit
2925,17,2023-05-08,Las Vegas,588.98,Airbnb,Travel,Failed,Credit
2926,46,2023-04-30,Chicago,173.6,Con Edison,Bills,Success,Credit
2927,76,2023-05-11,Houston,247.69,Con Edison,Bills,Success,Credit
2928,15,2023-05-19,New Orleans,46.47,Target,Shopping,Success,Credit
2929,119,2023-01-17,Philadelphia,8.14,Starbucks,Food,Success,Credit
2930,34,2023-02-15,Philadelphia,28.44,AMC Theaters,Entertainment,Failed,Credit
2931,167,2023-01-28,Atlanta,73.63,Uber,Travel,Success,Debit
2932,24,2023-05-28,Miami,166.91,Walmart,Shopping,Success,Debit
2933,193,2023-03-11,Houston,13.29,Spotify,Entertainment,Success,Debit
2934,212,2023-01-27,Boston,842.75,Airbnb,Travel,Success,Credit
2935,210,2023-01-28,Houston,13.15,Netflix,Entertainment,Success,Credit
2936,106,2023-05-27,Orlando,374.6,Amazon,Shopping,Success,Credit
2937,31,2023-05-30,Newark,11.71,Netflix,Entertainment,Success,Debit
2938,168,2023-05-17,Baltimore,135.51,Amazon,Shopping,Failed,Credit
2939,195,2023-01-30,Boston,68.86,Uber,Travel,Success,Debit
2940,23,2023-05-07,Atlanta,129.25,Con Edison,Bills,Success,Credit
2941,11,2023-01-11,Newark,845.25,Airbnb,Travel,Success,Credit
2942,180,2023-06-01,Phoenix,101.18,Walmart,Shopping,Success,Debit
2943,223,2023-06-17,Orlando,21.54,AMC Theaters,Entertainment,Success,Debit
2944,115,2023-06-22,Milwaukee,24.55,Chipotle,Food,Success,Credit
2945,9,2023-03-04,Nashville,237.37,Amazon,Shopping,Success,Debit
2946,230,2023-02-28,Phoenix,458.6,Comcast,Bills,Success,Debit
2947,19,2023-01-31,Washington,12.55,McDonalds,Food,Success,Credit
2948,176,2023-01-05,Chicago,46.21,Uber,Travel,Success,Debit
2949,57,2023-04-23,Charlotte,347.66,Amazon,Shopping,Failed,Credit
2950,15,2023-01-08,New Orleans,12.34,Netflix,Entertainment,Success,Credit
2951,132,2023-01-29,New Orleans,11.96,Netflix,Entertainment,Success,Credit
2952,145,2023-02-05,Phoenix,263.09,Amazon,Shopping,Success,Debit
2953,81,2023-03-29,Milwaukee,17.71,Netflix,Entertainment,Success,Debit
2954,142,2023-01-21,Houston,237.25,Amazon,Shopping,Success,Debit
2955,120,2023-04-01,New York,376.41,Airbnb,Travel,Success,Debit
2956,172,2023-01-12,Richmond,302.42,Delta Airlines,Travel,Success,Credit
2957,19,2023-03-09,Washington,338.69,Delta Airlines,Travel,Success,Debit
2958,43,2023-05-27,Atlanta,836.59,Airbnb,Travel,Success,Credit
2959,106,2023-01-05,Orlando,53.86,Verizon,Bills,Success,Credit
2960,204,2023-02-27,Miami,232.96,Con Edison,Bills,Success,Credit
2961,136,2023-03-03,New York,29.12,Target,Shopping,Success,Credit
2962,198,2023-04-23,Milwaukee,19.48,Netflix,Entertainment,Success,Debit
2963,78,2023-01-19,Boston,147.91,Delta Airlines,Travel,Success,Credit
2964,149,2023-05-15,Atlanta,6.07,Starbucks,Food,Success,Debit
2965,122,2023-05-30,Richmond,15.87,Netflix,Entertainment,Success,Credit
2966,144,2023-04-18,Boston,71.45,Uber,Travel,Success,Credit
2967,81,2023-02-27,Milwaukee,14.88,McDonalds,Food,Success,Debit
2968,61,2023-04-23,Washington,379.63,Delta Airlines,Travel,Success,Credit
2969,67,2023-05-06,Atlanta,19.35,Netflix,Entertainment,Success,Debit
2970,181,2023-04-08,Las Vegas,9.78,Starbucks,Food,Success,Credit
2971,74,2023-06-27,Detroit,199.79,Walmart,Shopping,Success,Credit
2972,141,2023-03-12,Chicago,28.99,AMC Theaters,Entertainment,Success,Debit
2973,30,2023-02-20,New York,197.44,Con Edison,Bills,Success,Credit
2974,178,2023-03-16,Washington,506.42,Delta Airlines,Travel,Failed,Debit
2975,211,2023-04-26,Washington,153.45,Walmart,Shopping,Success,Debit
2976,9,2023-05-03,Nashville,3.35,Starbucks,Food,Success,Debit
2977,110,2023-01-14,Houston,13.85,Spotify,Entertainment,Success,Credit
